,FIPS,POPESTIMATE2019,RBIRTH2019,RDEATH2019,PCTPOVALL_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,popdensity,pct_blk,pct_asian,pct_native,pct_white,beta,f
101,25027,830622,10.2610389,8.851125159,9.0,3.5,71767.0,89.9144,1383.49636663366,0.0410052666437391,0.0311103671572151,0.00194836093520389,0.8774051189524391,3.1028958835892825e-07,0.09742290847281043
102,26049,405813,11.32306299,11.21721696,18.8,4.9,48370.0,85.399,1194.91232666667,0.23929962767649102,0.0064695293465024,0.00350333962625788,0.7174868664638578,6.833443388241208e-07,0.27433905025191857
103,26081,656955,13.18319017,7.350960272999999,11.3,3.0,61675.0,108.8895,2271.38093958333,0.0960933776362402,0.0273367787257992,0.00388457197420844,0.8130021411639309,3.651197174619766e-07,0.05392549486229017
104,26087,87607,8.57982772,10.16362062,10.1,5.2,65209.0,115.1289,152.542520833333,0.0169421931898246,0.00258571734471437,0.00285901264806848,0.9550620457794058,2.699654009540964e-06,0.28171429402070514
105,26099,873972,10.45588794,9.787224055,11.0,4.0,62191.0,109.8005,2928.351125,0.0953808648313093,0.0323427186165832,0.0024096345076734,0.8430118028916981,3.213814033470293e-07,0.2580388043874087
106,26125,1257584,10.37435001,8.732526793,8.2,3.3,80319.0,141.8061,2298.6053159090898,0.13232909808638602,0.0624336423918803,0.00248609571458324,0.7691310858621759,2.1816008298173474e-07,0.21652693793924396
107,26145,190539,11.47562479,11.21338473,17.0,4.8,48805.0,86.167,651.417973043478,0.157860847814479,0.00848368063977455,0.00264236269093303,0.792082023871603,1.3681862687619957e-06,0.1863663872159579
108,26161,367601,9.423620646,6.642390827000001,15.0,3.0,72267.0,127.59,1405.8452442105302,0.0817596815234032,0.0770178319098377,0.00255077514313937,0.7961581705892901,6.446069235764454e-07,0.10030218401587616
109,26163,1749343,12.995048800000001,10.49433243,21.7,5.2,46440.0,81.9915,4039.35648636364,0.395950169530248,0.0334673393722759,0.0036915693831170203,0.522186197223074,1.6804443811682376e-07,0.262448280908255
110,27053,1265843,12.68579362,6.934076349,10.3,2.5,76067.0,108.2111,3948.41851650485,0.0902870838615556,0.0564027523323241,0.00554257265416301,0.800255060948437,1.9365098099061387e-07,0.250503008779607
111,27123,550321,13.81195113,7.703833631,14.6,2.7,62937.0,89.5327,5663.00213333333,0.115466054739219,0.120441409877115,0.00777294355487269,0.695647463542613,3.4913725697158534e-07,0.09388033601724434
112,29183,402022,10.71176146,7.462518825,5.7,2.5,82048.0,150.7903,851.4554652941181,0.0335311928878828,0.0152810831974464,0.0025394619155488,0.927279933867283,6.066326842328001e-07,0.11813706965086546
113,29189,994205,11.14795036,10.31856457,10.5,3.0,66992.0,123.1199,2601.12166603774,0.23569936928727303,0.042722292220437004,0.00156262043125889,0.689821230562708,2.439601571064137e-07,0.09705987415663662
114,29510,300576,13.03984305,10.19544864,22.8,3.8,43263.0,79.51,5502.491,0.529417195243995,0.0378699439940804,0.0010319264696794,0.40691095062643,8.702466078562109e-07,0.11843192274494667
115,31079,61353,15.54154877,8.529097595,13.0,3.2,53792.0,90.0676,142.248395714286,0.0108805884242613,0.00707774503262975,0.0065287087924898604,0.9374625971694459,4.982264680179377e-06,0.0665861598640795
116,32003,2266715,12.04051789,7.976709557,14.0,4.8,57155.0,97.3017,3668.7187927672294,0.10877915006954901,0.0782126534328026,0.0104799022074575,0.645424637770231,1.0653602765787867e-07,0.09805359433733606
117,32031,471519,11.238704400000001,8.616553742,10.4,3.6,63636.0,108.335,2143.61957205051,0.0202345588710161,0.0426199199726292,0.0504265020645979,0.8008359867235378,4.4577070794926244e-07,0.05393834469596191
118,33011,417025,9.975290235,8.152418972000001,7.4,2.6,78714.0,104.5033,1245.46946342105,0.0165013989510608,0.0222605358583709,0.0021004622489002303,0.931733999222266,5.846113642939658e-07,0.07649496494504834
119,33015,309769,8.617342118,8.151364925,5.3,2.8,93645.0,124.3262,523.07450952381,0.00544734235172679,0.0156258416265623,0.0009831916474303392,0.9593910320511719,6.796947067249889e-07,0.04213404960593265
120,34001,263670,10.30210799,10.58638249,12.8,5.9,60826.0,74.3803,1192.7119623333301,0.11433774500945698,0.0502426533172322,0.00122246771250061,0.7644664389825658,9.637831689307684e-07,0.0934761861191205
121,34003,932202,9.815454864,7.772579138999999,6.8,3.4,100181.0,122.5051,5748.731846428571,0.0424016369592312,0.155932346686034,0.00163243358867395,0.734384217188825,2.874387284046052e-07,0.15242791285827045
122,34005,445349,9.73605035,9.037247751,6.2,3.8,84470.0,103.2931,1459.90161235294,0.13315054050330302,0.0380316429480137,0.00105450667759222,0.755143837863873,5.59889783773055e-07,0.09116386987307792
123,34007,506471,11.69601036,9.36194245,12.9,4.6,67135.0,82.0952,3995.4417729729707,0.16403721860873,0.0418956947736362,0.0017937079235498898,0.6682148791454351,4.76263991456168e-07,0.07861537116644403
124,34013,798975,12.72577611,8.083653356000001,14.9,5.2,62875.0,76.8859,9832.90187333333,0.38467964697078705,0.0541412611120761,0.0103033195054034,0.43864867773864596,3.7434703361658037e-07,0.21797876947344397
125,34015,291636,9.743449922,9.239300982,7.6,4.2,81315.0,99.435,1386.99445384615,0.0822434523748914,0.0222437019989229,0.0007249497865784861,0.8504556747425799,8.877884175531374e-07,0.07459033785223915
126,34017,672391,14.90565504,6.502906297999999,14.3,3.9,73337.0,89.6792,21231.602545454498,0.097111864085357,0.19602955934401398,0.0033988920886407104,0.541048089732865,4.267060570072014e-07,0.12393170404490808
127,34019,124371,7.801651831,8.09862829,4.4,3.3,112335.0,137.3675,366.545856896552,0.0174876071994952,0.0280676640841895,0.00042339379362458997,0.9340536530965501,1.9014786395810096e-06,0.08713107715998668
128,34023,825062,10.788295300000001,7.611277384,8.2,3.6,87666.0,107.2013,4124.58354444444,0.0979253704678075,0.222994690370009,0.0017564823484678,0.6163835606913121,3.509727684064064e-07,0.11515381447388198
129,34025,618795,9.108705721,9.468599657999999,6.7,3.7,99223.0,121.3336,2163.30515789474,0.0488919779501876,0.040590111621329,0.0011560137140221199,0.8742710910633199,4.2954144677267465e-07,0.12046344315092965
130,34027,491845,9.275927364,7.832147952000001,4.7,3.3,112396.0,137.4421,1501.5995583333302,0.025541339239290004,0.0815346096549595,0.000852420518840507,0.840950783737323,5.60154193138881e-07,0.17525687180281502
131,34029,607186,14.1561261,11.73361662,9.7,4.3,68483.0,83.7436,1728.300028125,0.021839142812197,0.014003987912523,0.00125492433431655,0.9353131935263901,4.685511665418004e-07,0.14296311120543606
132,34031,501826,13.1381908,7.500430344,13.6,5.1,71959.0,87.9942,9515.26612702703,0.12872616464519301,0.0473575480985297,0.0034757093796199,0.635166062308639,5.544121636869411e-07,0.09598610609323888
133,34037,140488,8.581921085,9.00141847,5.2,4.0,92284.0,112.8484,406.239152192593,0.031530240530823,0.018435295362697,0.00037290981093167797,0.9250583674622801,1.863379337403555e-06,0.2444078722663701
134,34039,556341,12.11061314,7.539926111000001,7.8,4.3,80737.0,98.7282,7159.31666666667,0.195252114833498,0.0492108669075027,0.00208827674156218,0.609829738448184,5.09326315670455e-07,0.12244426998558933
135,34041,105267,8.79527503,9.193766456,6.7,3.8,77571.0,94.8567,415.4208025,0.0245921559984304,0.0181757734879386,0.0011648553111026,0.9409448926553579,2.3871840525727484e-06,0.18020356375630173
136,35001,679121,10.50727441,8.766868928,16.5,4.5,51372.0,108.3683,2485.82516595745,0.028168289668406,0.0221618973754501,0.0619969645767567,0.7171354332835319,3.315281403082553e-07,0.08325570921403604
137,35045,123958,11.30455349,8.89131193,23.1,5.8,46578.0,98.2555,124.993999505882,0.00271522678950684,0.00427781893403932,0.525141282253668,0.41825901064013304,2.1075574846249188e-06,0.15769527457774718
138,36001,305506,9.880883725,9.0705467,11.3,3.7,64536.0,95.3997,2168.9644289795897,0.14167966401266902,0.0466962986583475,0.0016844428526343802,0.7680135829200571,7.725721391770861e-07,0.08956076534735873
139,36027,294218,8.786769519,9.40225144,9.2,3.7,79604.0,117.6738,481.533883783784,0.061621599891747,0.0261424509111022,0.00333868833750353,0.8582523150334409,8.874800852587498e-07,0.05241677980007151
140,36029,918702,10.61346733,10.62325835,13.7,4.4,56375.0,83.3358,2395.18398523256,0.137848310628526,0.0233384615639169,0.0142572664412873,0.7812297795569091,3.0038887528136613e-07,0.16638650822318002
141,36055,741770,10.4564492,9.016363628999999,14.4,4.3,60240.0,89.0492,3227.1623016393396,0.200083517241622,0.0370190827420129,0.0037335070160883,0.7100371683835809,3.226853986455949e-07,0.12799639408486815
142,36059,1356924,10.31587153,8.334628865,5.8,3.5,115301.0,170.4426,5668.200364285711,0.0810573513404464,0.095672738491051,0.0018757378473166601,0.740914831590268,2.138165166078429e-07,0.1417476221390917
143,36067,460528,10.73980375,9.139243334,13.7,4.0,59786.0,88.3781,2250.09145857143,0.111984933011294,0.0321376205427459,0.00570842661649656,0.8076563817810991,5.290823061254874e-07,0.08732791145788824
144,36079,98320,8.116306675,7.953980541,6.0,3.7,100887.0,149.1352,619.1150555555561,0.0291079182071994,0.0222983702100092,0.00581977098471002,0.8957889053287591,2.4894876273194485e-06,0.1004039441316784
145,36087,325789,16.48981823,7.544782754,13.9,3.7,88960.0,131.5043,2342.40855,0.0933318412916,0.0684134205358514,0.0044055639661322,0.735415812849104,8.308800669818668e-07,0.06847524016315995
146,36093,155299,11.54721018,9.575420937999999,11.3,4.0,63297.0,93.5682,2166.870775,0.0954958847079119,0.0337292194678328,0.0017524568711425302,0.8147354777517409,1.413225233544167e-06,0.09389669950037476
147,36103,1476601,10.23117699,8.89014824,7.3,3.9,100075.0,147.9349,1944.60004982143,0.0503443748982124,0.0311643248811178,0.00200989683234822,0.875027541151967,2.0426626150475774e-07,0.09259184444652448
148,36119,967506,10.52115519,7.833781659,8.3,3.9,94521.0,139.7248,4599.46552125,0.103988667893827,0.0526352346508049,0.00336662362236484,0.739954503192323,2.911962776769357e-07,0.0901598626090092
149,39035,1235072,11.32272013,10.92300922,17.9,5.2,50006.0,89.05,3662.8612295082003,0.335710821955176,0.0379822086417047,0.0031984131756928303,0.5839589050438979,1.9522215649875006e-07,0.09824590847982892
150,39049,1316756,14.11417384,7.641208419,15.5,3.8,60383.0,107.5292,3076.1501308474603,0.21541644376226002,0.0379731340587629,0.00206012124172744,0.690745559366563,1.9911420084508464e-07,0.06381573561037399
151,39061,817473,13.06985409,9.636736199,15.4,4.1,57300.0,102.039,3142.1913986486497,0.32439407386004904,0.019898194935805,0.00131935862002505,0.6194947828622559,3.275183252855577e-07,0.12961599492989945
152,39093,309833,10.26038763,9.995394944,14.2,5.4,59265.0,105.5382,1147.3715375,0.070499307305548,0.0090961599629489,0.00250938951243784,0.875541420193741,7.129324172305041e-07,0.1001353642361286
153,39095,428348,12.35022612,10.63219731,18.7,5.3,47865.0,85.2373,2626.58478780488,0.311255253068416,0.0116546112633531,0.00443645279770047,0.6122284463263199,5.850981080738547e-07,0.1518219920685887
154,39099,228683,10.28611113,12.8150531,16.5,5.9,48010.0,85.4955,1226.0879090625,0.18134211949278697,0.00601710315920719,0.0021696864900703897,0.7767295180787399,1.0896011640770356e-06,0.1946071585321203
155,39109,106987,10.82481728,9.857812786,7.9,3.9,59922.0,106.7082,239.189393846154,0.00828349341471124,0.00640822613811327,0.000374146757212639,0.969032959314476,1.944190499605609e-06,0.30214381095579
156,39133,162466,8.345437088999999,8.997809015,11.3,4.6,63689.0,113.4164,466.29838125,0.0280977271910835,0.0127783663636215,0.0011268003456387,0.9390288062176592,1.4546023013588713e-06,0.3126084440897057
157,39151,370606,10.74335381,11.03182028,14.4,4.9,52310.0,93.1529,1585.4644247368399,0.081425658122259,0.006495399756783321,0.000955551733775336,0.8786798699787679,5.556855839542353e-07,0.1894578337549497
158,39153,541013,10.79117415,10.59530695,12.0,4.7,58890.0,104.8704,2561.4939191489398,0.194269316753082,0.029275661790811,0.0011768533511446301,0.737684645634007,4.2101873732069977e-07,0.14103684079189222
159,39155,197974,10.28465649,12.49391571,17.6,6.2,47424.0,84.452,477.145867857143,0.0452746212906365,0.0028464518112119802,0.00142603384393738,0.9343991821545021,1.0474224579194491e-06,0.14307742779214289
160,39169,115710,12.49244061,9.935205183999999,9.4,3.6,59142.0,105.3192,257.14002133333304,0.00804502500322943,0.00407620901525098,0.0009181319314252231,0.971131261057726,1.982006570408718e-06,0.37393892666436895
161,40027,284014,9.678332567,7.448954315,11.9,2.9,62343.0,120.089,1143.56191285714,0.0424612885173714,0.0291002932666466,0.0392636193191453,0.804877097591924,7.914842787459361e-07,0.12451457033026755
162,40109,797434,14.08414341,9.032592015,16.9,3.3,52346.0,100.8321,2454.53127975309,0.188300999774977,0.0323416891952358,0.0310925437261765,0.645412280792646,2.907091740753029e-07,0.07751640135013806
163,40143,651552,13.48793713,9.462491389,14.1,3.3,55796.0,107.4778,2425.16217278689,0.135946559956063,0.0248857361429544,0.0512490910909498,0.664807902255797,3.118321204194533e-07,0.09069395317887363
164,41051,812855,10.28159714,7.460261775,12.0,3.7,70756.0,112.0124,5225.43502673469,0.0542187959282608,0.0562187712523673,0.007687524542703791,0.7995398208460259,2.7026610746580296e-07,0.10224164375154912
165,42007,163929,9.168642755,12.60840581,11.2,4.5,54823.0,90.0347,560.885403,0.0377927580725507,0.00520627614134259,0.00032907048812224704,0.935405686115362,1.4030382824131858e-06,0.2697142935666317
166,42017,628270,9.066287074,9.730256464,5.7,3.7,88538.0,145.4041,1301.53782348485,0.023540182354792,0.0310792573245054,0.00126237411507279,0.922746677138876,4.0749753838514316e-07,0.1384642497734324
167,42029,524989,10.10815844,8.010887472,6.7,3.2,99224.0,162.9535,908.666293442623,0.0482162836001661,0.0428186638206447,0.00114251943577128,0.874339165844951,4.672478122626233e-07,0.14189775141405658
168,42043,278299,12.07573271,9.283759905,13.2,4.0,57979.0,95.2177,2269.50701875,0.18674379113751396,0.0337029686685712,0.00210324874524001,0.7300583071605841,9.42431049538616e-07,0.08526599225893512
169,42045,566747,11.51259123,9.724570619,8.8,4.0,71961.0,118.18,4086.56100865385,0.151649203496668,0.0415510605946881,0.0014684051454581198,0.7768676731959009,4.289920981730791e-07,0.1020787667246586
170,42071,545724,13.08992533,9.470557304,7.9,3.4,66270.0,108.8338,1173.03853098592,0.0210458693897732,0.0182083770571298,0.00103968968633625,0.932319444839237,5.118716312887447e-07,0.23554780452223226
171,42077,369318,11.58501621,9.074432306,12.0,4.6,62139.0,102.0496,2521.20033,0.0447951952563629,0.0233811772645271,0.00142819290148985,0.852612637205989,7.392413940749117e-07,0.05526711940456517
172,42079,317417,10.20343914,12.44498454,14.3,5.4,53469.0,87.811,1337.4652476363601,0.0357405304686266,0.0108022538486087,0.00218189069226833,0.919680098789318,8.391045773209458e-07,0.08146876618891627
173,42089,170271,9.099877785,9.529839648,12.3,5.4,63318.0,103.9858,290.139610571429,0.115906948957208,0.0137187340261721,0.0030009191225998802,0.8243567569687271,1.3422218845939569e-06,0.08200115239960823
174,42091,830915,10.37736475,9.447238242000001,5.9,3.4,90155.0,148.0596,1909.76760375,0.0594385601676358,0.0612102468951,0.000957584139251463,0.852703376441552,3.001769210872073e-07,0.14464410584738902
175,42095,305285,9.074377428,9.792588001,10.2,4.4,68217.0,112.0313,1026.49895357143,0.0365292280291879,0.0218994685742762,0.0026262552049900897,0.9028156526237109,8.242773684263555e-07,0.07332246797795443
176,42101,1584064,13.21103049,9.824930485,24.3,5.5,46149.0,75.7895,15823.8836962025,0.34684147385825104,0.0885840544762453,0.0028300042883554802,0.5006545583141561,1.8252901853338548e-07,0.10021425973066588
177,42129,348899,8.20466771,12.68306075,9.2,4.4,58398.0,95.9058,998.097805802469,0.0193880133222263,0.00371333806385611,0.000731888769699544,0.959483889913467,6.807703582608451e-07,0.14992548910736378
178,44007,638931,11.06997188,8.696715375,16.1,4.4,56141.0,88.0132,4193.77470377778,0.0666102389237424,0.0314875186098858,0.0048062646174263,0.811161047613261,5.634414336625905e-07,0.06450431298018318
179,45045,523542,12.15223428,8.66145297,11.1,2.9,61162.0,116.6123,1653.719919375,0.189347605960965,0.0169352194934729,0.00190727980938407,0.758325739263784,4.5160981600594064e-07,0.07501114077820284
180,45079,415759,11.15956051,7.788317763999999,16.7,3.4,52611.0,100.3089,1670.11960290323,0.41047460755106,0.0252050103890522,0.00147168455135663,0.522004453641951,6.050232970184821e-07,0.06176108937874966
181,47037,694144,14.42231306,8.038074329,15.4,2.6,60799.0,116.104,2392.20938913044,0.254532857071134,0.0291038009260602,0.00246527177187374,0.668307670314231,3.4962699064092074e-07,0.020636853094343426
182,47157,937166,13.76438394,9.056695619,21.7,4.2,47924.0,91.5174,2556.86609577465,0.500272551598788,0.028438664118607,0.00227253623787033,0.43139868848373497,2.573626945254529e-07,0.04007796237209872
183,47165,191283,11.47389069,8.981632799,8.9,2.8,66171.0,126.3625,365.80295444444505,0.0409508288181875,0.0070967745766633205,0.00169861649330728,0.92745528030515,1.2923468694664606e-06,0.12305852591929207
184,48029,2003554,13.41919086,7.135219077,17.2,3.3,54210.0,89.4082,2548.32786532609,0.07356084935210001,0.0217769266493088,0.00554164023646875,0.78767513940724,8.756300905501464e-08,0.04288628606758762
185,48113,2635516,14.57738905,6.475758357,14.2,3.7,59838.0,98.6905,4102.36967662338,0.212115066665109,0.0541315025530148,0.00327913149662245,0.630972462884915,9.70575403762409e-08,0.06064582696293167
186,48157,811688,11.91672048,4.703179022,7.9,4.0,92310.0,152.2463,1482.61070864,0.211050070815157,0.12640398835142,0.00256107598633762,0.5801447641685191,2.599164000503889e-07,0.038652685427452135
187,48167,342139,11.60005118,8.632391025,12.1,4.6,71959.0,118.6816,1846.0977486956501,0.129190899369274,0.0272797765086634,0.0040770450921484794,0.797013128332741,6.59974959172818e-07,0.07598642888788519
188,48201,4713325,14.25196708,5.99827325,16.5,4.4,60241.0,99.3551,4338.40736591928,0.201550747031487,0.0634131427639427,0.00429263470346216,0.6256624140870489,0.4997656108782089,1.0621748909762918e-05
189,48303,310569,12.73382552,8.440688714,17.6,3.1,50377.0,83.0865,2098.19148448276,0.0750979509563229,0.0199313686245339,0.00905912267730617,0.789582378255072,7.671199251920323e-07,0.1620733202141811
190,48439,2102515,13.15117421,6.594707742000001,12.1,3.5,66059.0,108.9507,3070.0978234042605,0.159102516714762,0.0449980903192358,0.0055096640085555105,0.695323778901629,1.1638715175867493e-07,0.05901220316233125
191,48453,1273954,12.01891986,4.916434109,12.0,2.8,76255.0,125.7669,3378.2322072151896,0.0716597495220795,0.0619753516126463,0.004005455320109911,0.780739934394453,1.959088265497986e-07,0.05647929183292419
192,50007,163774,8.859154713999999,7.032335915,10.4,2.1,74240.0,121.8707,1171.10511875,0.0192636949011774,0.0283907228700262,0.00257838616545423,0.9262142920755909,1.300170681955914e-06,0.1199998525108794
193,51013,236842,12.21062159,4.3141094639999995,6.3,2.0,120950.0,166.5978,9681.84046666667,0.0722951749381209,0.13412121301469299,0.00232204750928853,0.731447734719946,9.651040138864269e-07,0.06901399209849464
194,51059,1147532,11.99392856,4.972136263,6.1,2.4,122035.0,168.0923,3782.4873383561603,0.0881278839488266,0.188423818576684,0.0018671005416203,0.6377385639114179,2.1267772819489067e-07,0.06814956349815911
195,51087,330818,11.70638259,8.584276406,9.0,3.0,68581.0,94.4642,2324.708815,0.280823981194726,0.0663147375307755,0.00202489552130717,0.600711549722578,7.569978966142179e-07,0.2419877899139969
196,53005,204390,12.70965007,7.232372632000001,9.8,5.2,69212.0,93.5007,742.50313651,0.00912146823839593,0.0160129518780055,0.014119400968856001,0.771760084358321,1.1575817782181795e-06,0.19507573825541968
197,53033,2252782,11.24176717,6.211357541,9.2,3.5,94822.0,128.098,6747.26438017845,0.0625453267530073,0.15006434253247503,0.00789735696597925,0.6846143065348771,1.0347956677693221e-07,0.13425485251811586
198,53053,904980,12.78453314,8.099020646,8.7,5.2,75022.0,101.3496,2372.6752998108104,0.0701685347908192,0.0496312449135743,0.0109690002761161,0.7663077049527,2.4729666753998793e-07,0.06174876873536581
199,53061,822083,12.22279166,7.15534186,7.5,3.8,87096.0,117.6607,2217.03624114286,0.0210888946029639,0.0766434660507722,0.0115408033944612,0.81140144580369,1.9326045813539122e-07,0.043845520775651375
200,53073,229247,9.699764988,7.314432581,14.9,4.7,62262.0,84.1117,827.5457665,0.007975579731768,0.0299763462340689,0.0252858390833452,0.8682695712809959,8.8363479473976e-07,0.14881861718535644
201,53077,250873,14.94111899,8.348041122,16.5,6.3,51377.0,69.4068,628.89074576,0.00655228523426104,0.00918234916332486,0.0806676389478521,0.760976626103414,9.521674568558892e-07,0.08112443014962205
202,55079,945726,13.67468081,8.692367232999999,19.1,3.6,49771.0,81.8885,6080.06359574468,0.217366069198158,0.0373651138516964,0.00545799745941146,0.6581807687750479,2.79456156362979e-07,0.14159735113017818
